epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,25492.7,0.77964,0.63665,1.05047,0.91459,0.95287,0.97758,0.82007,0.59066,0.31375,0.85223,0.00020596,0.00020596,0.00020596
100,25759.6,0.75491,0.62613,1.03458,0.95331,0.9516,0.97753,0.82306,0.58138,0.31101,0.84932,0.00020398,0.00020398,0.00020398
101,25999.8,0.74278,0.61482,1.02667,0.94307,0.9342,0.97373,0.81998,0.59107,0.31427,0.85254,0.000202,0.000202,0.000202
102,26271.4,0.74373,0.60279,1.01924,0.93821,0.93162,0.97105,0.81849,0.58435,0.32086,0.85336,0.00020002,0.00020002,0.00020002
103,26553.4,0.74261,0.61093,1.01845,0.93176,0.94514,0.97342,0.82036,0.57923,0.31552,0.8526,0.00019804,0.00019804,0.00019804
104,26814,0.74398,0.60836,1.02127,0.93042,0.96143,0.97633,0.82078,0.57711,0.31601,0.85216,0.00019606,0.00019606,0.00019606
105,27085,0.74199,0.60766,1.01909,0.92687,0.95386,0.97389,0.81557,0.58266,0.32043,0.85248,0.00019408,0.00019408,0.00019408
106,27300.6,0.73339,0.60264,1.00758,0.93621,0.93772,0.97382,0.81746,0.57644,0.31904,0.85077,0.0001921,0.0001921,0.0001921
107,27590.4,0.71154,0.57828,1.0008,0.933,0.94217,0.97265,0.81849,0.58776,0.31831,0.85277,0.00019012,0.00019012,0.00019012
108,27848,0.72778,0.60707,1.01107,0.93661,0.93787,0.96877,0.81595,0.59665,0.31842,0.85491,0.00018814,0.00018814,0.00018814
109,28129.5,0.74798,0.60786,1.01872,0.93886,0.93428,0.97151,0.81927,0.58626,0.3152,0.8521,0.00018616,0.00018616,0.00018616
110,28372.6,0.70111,0.57024,0.99308,0.91793,0.94408,0.96972,0.81778,0.59132,0.32258,0.85251,0.00018418,0.00018418,0.00018418
111,28615.9,0.74492,0.59034,1.02708,0.92487,0.91541,0.96737,0.81978,0.58042,0.32567,0.85076,0.0001822,0.0001822,0.0001822
112,28877.1,0.71607,0.58846,1.01176,0.87058,0.90465,0.95597,0.80373,0.56465,0.3498,0.84902,0.00018022,0.00018022,0.00018022
113,29142.7,0.71676,0.58652,0.99679,0.89778,0.89529,0.9619,0.80386,0.56783,0.33525,0.85113,0.00017824,0.00017824,0.00017824
114,29371.2,0.71578,0.58462,0.99963,0.92713,0.93342,0.96911,0.80442,0.60914,0.32119,0.8587,0.00017626,0.00017626,0.00017626
115,29662,0.68626,0.57046,1.0013,0.95639,0.93347,0.97423,0.80425,0.6266,0.31712,0.86202,0.00017428,0.00017428,0.00017428
116,29945.9,0.73456,0.59881,1.02409,0.8972,0.94683,0.96601,0.8036,0.59346,0.31657,0.85504,0.0001723,0.0001723,0.0001723
117,30203.4,0.73051,0.6064,1.0065,0.8674,0.93584,0.95762,0.79668,0.57901,0.32873,0.85158,0.00017032,0.00017032,0.00017032
118,30451.5,0.72168,0.59431,1.02155,0.85915,0.96611,0.97217,0.80724,0.59717,0.32122,0.8555,0.00016834,0.00016834,0.00016834
119,30685.7,0.73487,0.61881,1.03231,0.88648,0.94507,0.97548,0.80534,0.6099,0.32536,0.85803,0.00016636,0.00016636,0.00016636
120,30956.7,0.71648,0.59077,1.00565,0.8646,0.94908,0.96435,0.7979,0.59505,0.33037,0.85603,0.00016438,0.00016438,0.00016438
