epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,138.448,1.0495,1.27626,1.10469,0.98595,0.5,0.995,0.72195,0.98495,1.82789,1.22533,0.00133693,0.00133693,0.00133693
17,148.147,1.05184,1.21417,1.1183,0.64191,0.76071,0.99273,0.68374,1.05097,1.77895,1.25813,0.00131493,0.00131493,0.00131493
18,158.171,0.99119,1.11732,1.10206,0.66662,0.91541,0.9485,0.63814,1.11361,1.66269,1.33305,0.00129293,0.00129293,0.00129293
19,168.61,0.98024,1.11358,1.0672,0.67405,0.94738,0.97346,0.68365,1.00641,1.54004,1.23811,0.00127092,0.00127092,0.00127092
20,178.518,1.00872,1.1158,1.07143,0.78358,0.95311,0.99023,0.68436,1.04136,1.24578,1.21711,0.00124892,0.00124892,0.00124892
21,189.226,0.99055,1.03773,1.09583,0.75812,1,0.99273,0.6922,1.03364,1.21503,1.21707,0.00122691,0.00122691,0.00122691
22,199.754,0.98125,1.08145,1.07563,0.88087,0.97905,0.995,0.70704,1.02862,1.12535,1.19828,0.00120491,0.00120491,0.00120491
23,210.239,1.00058,1.04907,1.09193,0.92229,1,0.98786,0.72929,1.00293,1.11536,1.22228,0.0011829,0.0011829,0.0011829
24,219.355,1.02433,1.06545,1.06482,0.95953,1,0.995,0.70337,1.08094,1.05013,1.23428,0.0011609,0.0011609,0.0011609
25,229.577,0.99003,1.00829,1.05489,0.95652,0.97948,0.995,0.71734,1.00293,0.98818,1.19425,0.00113889,0.00113889,0.00113889
26,240.218,1.00008,0.99965,1.07386,0.89331,1,0.995,0.72786,0.96015,1.01112,1.19626,0.00111689,0.00111689,0.00111689
27,250.462,0.91029,0.97069,1.05673,0.93115,1,0.99381,0.68678,0.9747,0.96484,1.16206,0.00109489,0.00109489,0.00109489
28,260.509,0.9658,0.95558,1.08203,0.9299,1,0.99273,0.72102,0.97971,0.91128,1.1598,0.00107288,0.00107288,0.00107288
29,271.425,0.93947,0.93206,1.03797,0.94052,0.9974,0.99262,0.72171,0.99342,0.91318,1.20397,0.00105088,0.00105088,0.00105088
30,281.898,0.9124,0.92267,1.05506,0.9559,0.99627,0.995,0.73902,0.97638,0.83241,1.17624,0.00102887,0.00102887,0.00102887
31,292.419,0.95531,0.9137,1.09423,0.96898,1,0.99262,0.73776,0.98585,0.78546,1.16692,0.00100687,0.00100687,0.00100687
32,302.75,0.9078,0.91459,1.02972,0.98335,1,0.995,0.74495,0.93961,0.73307,1.15511,0.000984864,0.000984864,0.000984864
33,313.664,0.87531,0.85768,1.05974,0.9984,0.99978,0.995,0.74903,0.91061,0.70573,1.12984,0.000962859,0.000962859,0.000962859
34,323.61,0.88728,0.8609,1.0377,0.96928,1,0.99381,0.74499,0.91014,0.64411,1.13372,0.000940855,0.000940855,0.000940855
35,333.669,0.91769,0.85624,1.03286,0.9719,1,0.98905,0.75151,0.98352,0.68235,1.17008,0.00091885,0.00091885,0.00091885
36,343.9,0.8543,0.84451,1.02982,0.97231,1,0.9831,0.7472,0.89719,0.67436,1.13189,0.000896846,0.000896846,0.000896846
37,354.652,0.90134,0.84557,1.0161,0.99357,1,0.995,0.7307,0.9039,0.66643,1.12933,0.000874842,0.000874842,0.000874842
38,366.484,0.89042,0.8079,1.0358,0.9964,1,0.995,0.74197,0.93872,0.63443,1.1178,0.000852837,0.000852837,0.000852837
39,378.105,0.90645,0.82296,1.04409,0.98907,1,0.995,0.76844,0.86458,0.64137,1.09826,0.000830833,0.000830833,0.000830833
40,388.517,0.93106,0.80234,0.99386,0.98613,0.99912,0.995,0.75147,0.89115,0.63439,1.11626,0.000808828,0.000808828,0.000808828
41,399.108,0.90217,0.79129,1.03613,0.98937,0.99459,0.995,0.75358,0.91053,0.59351,1.12011,0.000786824,0.000786824,0.000786824
42,410.364,0.84338,0.74181,1.00358,0.99382,1,0.995,0.75402,0.89183,0.56508,1.10523,0.00076482,0.00076482,0.00076482
43,420.392,0.8444,0.73316,1.01,0.99346,1,0.995,0.74094,0.86152,0.54591,1.10012,0.000742815,0.000742815,0.000742815
44,430.942,0.89276,0.75057,1.03087,0.99277,1,0.995,0.75726,0.86801,0.52733,1.09452,0.000720811,0.000720811,0.000720811
45,441.07,0.87067,0.74125,1.00937,0.99334,1,0.995,0.76333,0.86172,0.51562,1.10204,0.000698806,0.000698806,0.000698806
46,452.304,0.84037,0.75191,1.01793,0.99643,1,0.995,0.77121,0.83805,0.52265,1.10398,0.000676802,0.000676802,0.000676802
47,463.038,0.80302,0.69585,0.98843,0.99497,1,0.995,0.76753,0.86068,0.51517,1.12478,0.000654798,0.000654798,0.000654798
48,473.944,0.81419,0.73983,0.9998,0.99535,1,0.995,0.7519,0.88442,0.50528,1.14202,0.000632793,0.000632793,0.000632793
49,484.59,0.78219,0.70935,1.00441,0.99436,1,0.995,0.75357,0.9026,0.5026,1.14093,0.000610789,0.000610789,0.000610789
50,494.194,0.81043,0.70145,1.02539,0.98863,1,0.995,0.75439,0.87708,0.5272,1.14155,0.000588784,0.000588784,0.000588784
51,504.559,0.84534,0.72344,0.99309,0.99053,1,0.995,0.7552,0.85392,0.5077,1.14453,0.00056678,0.00056678,0.00056678
52,515.698,0.82046,0.69413,1.02798,0.99512,1,0.995,0.75295,0.86464,0.48673,1.13484,0.000544776,0.000544776,0.000544776
53,526.387,0.82146,0.69202,1.007,0.99469,1,0.995,0.74972,0.88875,0.48827,1.13951,0.000522771,0.000522771,0.000522771
54,537.013,0.86397,0.70002,1.01634,0.98938,1,0.995,0.746,0.87671,0.50901,1.11796,0.000500767,0.000500767,0.000500767
55,547.735,0.82153,0.67842,1.01433,0.9929,1,0.995,0.76147,0.84932,0.48277,1.11555,0.000478762,0.000478762,0.000478762
56,558.184,0.81189,0.67257,1.00591,0.99572,1,0.995,0.75546,0.90658,0.45823,1.13877,0.000456758,0.000456758,0.000456758
57,569.666,0.85189,0.66097,0.99713,0.99555,1,0.995,0.74866,0.89784,0.46061,1.12608,0.000434754,0.000434754,0.000434754
58,581.573,0.83851,0.65645,1.02679,0.99415,1,0.995,0.75667,0.92161,0.46313,1.13669,0.000412749,0.000412749,0.000412749
59,591.281,0.83384,0.6881,1.00472,0.99184,1,0.995,0.75814,0.87173,0.45672,1.11677,0.000390745,0.000390745,0.000390745
60,601.758,0.80229,0.63797,0.98087,0.99189,1,0.995,0.74379,0.86885,0.45284,1.11272,0.00036874,0.00036874,0.00036874
61,612.96,0.86957,0.64394,1.00943,0.99281,1,0.995,0.74979,0.86626,0.44086,1.11291,0.000346736,0.000346736,0.000346736
62,623.318,0.75752,0.6221,0.96527,0.98905,0.99858,0.995,0.75755,0.83553,0.4237,1.09466,0.000324732,0.000324732,0.000324732
63,633.238,0.79336,0.63134,1.00587,0.99177,1,0.995,0.74512,0.87002,0.43266,1.1047,0.000302727,0.000302727,0.000302727
64,644.008,0.85712,0.6738,1.02972,0.99528,1,0.995,0.74421,0.86402,0.43129,1.10635,0.000280723,0.000280723,0.000280723
65,655.309,0.7671,0.62752,1.00115,0.99543,1,0.995,0.75558,0.84465,0.43019,1.09646,0.000258718,0.000258718,0.000258718
66,699.147,0.77609,0.79129,0.98353,0.99071,1,0.995,0.77266,0.81712,0.43178,1.07506,0.000236714,0.000236714,0.000236714
67,706.904,0.78003,0.79422,1.0237,0.99136,1,0.995,0.75772,0.80186,0.44721,1.06162,0.00021471,0.00021471,0.00021471
68,715.5,0.75669,0.76688,1.00677,0.99399,1,0.995,0.77044,0.80133,0.45853,1.06193,0.000192705,0.000192705,0.000192705
69,724.198,0.74781,0.75006,1.01013,0.9958,1,0.995,0.75542,0.79682,0.45211,1.05789,0.000170701,0.000170701,0.000170701
70,734.087,0.74852,0.72045,1.01059,0.99635,1,0.995,0.76413,0.80645,0.43664,1.06419,0.000148696,0.000148696,0.000148696
71,744.363,0.72347,0.70548,0.9888,0.99643,1,0.995,0.75974,0.81598,0.43076,1.07037,0.000126692,0.000126692,0.000126692
72,754.305,0.73257,0.73702,0.98776,0.99609,1,0.995,0.76654,0.81309,0.42601,1.07049,0.000104688,0.000104688,0.000104688
73,765.038,0.69587,0.70965,0.95999,0.99636,1,0.995,0.7653,0.81204,0.42333,1.07081,8.26832e-05,8.26832e-05,8.26832e-05
74,775.609,0.72103,0.74648,0.99887,0.9941,1,0.995,0.76382,0.81113,0.42176,1.06981,6.06788e-05,6.06788e-05,6.06788e-05
75,786.124,0.7242,0.70692,0.969,0.99545,1,0.995,0.76825,0.80753,0.42411,1.0661,3.86744e-05,3.86744e-05,3.86744e-05
