epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,19637.6,0.97123,0.87715,1.1125,0.69202,0.81203,0.72572,0.61763,0.57793,0.52931,0.81317,0.00013468,0.00013468,0.00013468
69,19921.4,0.87777,0.79564,1.04899,0.69669,0.81879,0.73336,0.62418,0.58123,0.52185,0.81436,0.00013072,0.00013072,0.00013072
70,20210.7,0.92754,0.84133,1.09157,0.69336,0.82303,0.7391,0.62745,0.59587,0.5102,0.81633,0.00012676,0.00012676,0.00012676
71,20493.4,0.92942,0.82356,1.08415,0.70259,0.82587,0.74552,0.63112,0.60251,0.5151,0.81551,0.0001228,0.0001228,0.0001228
72,20775.8,0.91239,0.82028,1.08885,0.70544,0.83023,0.75673,0.6425,0.58954,0.5114,0.81364,0.00011884,0.00011884,0.00011884
73,21071.6,0.88263,0.81004,1.0606,0.70945,0.81015,0.76031,0.64835,0.57537,0.50459,0.81273,0.00011488,0.00011488,0.00011488
74,21354.4,0.92958,0.84058,1.08598,0.74546,0.76875,0.75636,0.64765,0.56127,0.50007,0.81239,0.00011092,0.00011092,0.00011092
75,21637.9,0.94865,0.84012,1.10415,0.76814,0.74652,0.76469,0.64871,0.58013,0.51453,0.81367,0.00010696,0.00010696,0.00010696
76,21921.5,0.92774,0.81509,1.07514,0.74887,0.76041,0.76623,0.6479,0.58306,0.51592,0.81296,0.000103,0.000103,0.000103
77,22209.1,0.93501,0.82849,1.09254,0.74472,0.76128,0.76902,0.64942,0.57209,0.5094,0.81177,9.904e-05,9.904e-05,9.904e-05
78,22484.9,0.88661,0.78057,1.04242,0.72816,0.78076,0.75999,0.6461,0.55374,0.49658,0.8111,9.508e-05,9.508e-05,9.508e-05
79,22770.2,0.93123,0.80315,1.08106,0.72919,0.79919,0.74914,0.63781,0.55314,0.50451,0.81193,9.112e-05,9.112e-05,9.112e-05
80,23054.3,0.95053,0.82685,1.09293,0.71762,0.79471,0.73919,0.62978,0.56554,0.52618,0.8133,8.716e-05,8.716e-05,8.716e-05
81,23341.1,0.93538,0.81141,1.08602,0.72268,0.78469,0.74352,0.63434,0.56805,0.53108,0.81346,8.32e-05,8.32e-05,8.32e-05
82,23646.6,0.96372,0.85327,1.11262,0.71494,0.78376,0.74667,0.63918,0.56281,0.52438,0.81259,7.924e-05,7.924e-05,7.924e-05
83,23920.4,0.88518,0.76836,1.0454,0.71537,0.80388,0.74873,0.64127,0.55441,0.50573,0.81081,7.528e-05,7.528e-05,7.528e-05
84,24203.2,0.89447,0.77384,1.0598,0.75934,0.78313,0.76795,0.65963,0.54441,0.48888,0.80845,7.132e-05,7.132e-05,7.132e-05
85,24501.3,0.887,0.7756,1.05703,0.76674,0.77736,0.77193,0.66374,0.54301,0.4882,0.80779,6.736e-05,6.736e-05,6.736e-05
86,24790.1,0.87448,0.78459,1.06426,0.7575,0.79144,0.78021,0.6693,0.54491,0.4825,0.8082,6.34e-05,6.34e-05,6.34e-05
87,25069.8,0.87467,0.75615,1.06721,0.74104,0.85281,0.78665,0.67204,0.55166,0.47261,0.80986,5.944e-05,5.944e-05,5.944e-05
88,25357.8,0.91327,0.78117,1.08226,0.74233,0.83333,0.78956,0.67513,0.54782,0.46565,0.81004,5.548e-05,5.548e-05,5.548e-05
89,25637.1,0.8829,0.77432,1.06065,0.76883,0.80281,0.78954,0.6748,0.54684,0.46531,0.81006,5.152e-05,5.152e-05,5.152e-05
90,25917.5,0.93102,0.80975,1.10433,0.75195,0.81667,0.78607,0.66992,0.54847,0.46803,0.81022,4.756e-05,4.756e-05,4.756e-05
91,26194.7,0.88308,0.77087,1.06422,0.74483,0.81713,0.78084,0.66511,0.55033,0.47093,0.81018,4.36e-05,4.36e-05,4.36e-05
92,26488,0.93644,0.80857,1.09425,0.74613,0.8207,0.78315,0.66571,0.55537,0.47218,0.81078,3.964e-05,3.964e-05,3.964e-05
93,26771,0.88618,0.75726,1.06862,0.74761,0.8119,0.78533,0.66605,0.55786,0.4716,0.81099,3.568e-05,3.568e-05,3.568e-05
94,27055.8,0.89681,0.77056,1.07328,0.7549,0.81317,0.78683,0.66553,0.55816,0.47054,0.81099,3.172e-05,3.172e-05,3.172e-05
95,27366.6,0.90236,0.77119,1.06828,0.75766,0.81429,0.78695,0.66658,0.5551,0.46898,0.81067,2.776e-05,2.776e-05,2.776e-05
96,27661.3,0.86311,0.74066,1.05409,0.76014,0.81905,0.78918,0.66923,0.55342,0.46904,0.81053,2.38e-05,2.38e-05,2.38e-05
97,27945.8,0.85635,0.74194,1.04997,0.75544,0.81769,0.78917,0.67034,0.55201,0.46836,0.81043,1.984e-05,1.984e-05,1.984e-05
98,28237.6,0.86061,0.73727,1.04045,0.77172,0.79797,0.7889,0.66986,0.54995,0.46761,0.81017,1.588e-05,1.588e-05,1.588e-05
99,28524.8,0.89518,0.76403,1.07313,0.7707,0.79879,0.78993,0.67137,0.55042,0.4666,0.81023,1.192e-05,1.192e-05,1.192e-05
100,28804.1,0.84536,0.72576,1.0401,0.76249,0.82006,0.792,0.67161,0.55093,0.46566,0.8103,7.96e-06,7.96e-06,7.96e-06
