epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,22752.5,1.0587,1.38787,1.18321,0.66874,0.71137,0.73548,0.64583,0.6182,1.15519,0.85126,3.68924e-05,3.68924e-05,3.68924e-05
78,23053.2,1.00478,1.35239,1.13401,0.64355,0.72165,0.73721,0.64812,0.61074,1.15168,0.85013,3.54173e-05,3.54173e-05,3.54173e-05
79,23348.8,1.04004,1.35382,1.1572,0.66734,0.72512,0.74687,0.6563,0.60927,1.11892,0.85025,3.39422e-05,3.39422e-05,3.39422e-05
80,23650.3,1.08092,1.40115,1.18482,0.71436,0.71977,0.75853,0.66444,0.61834,1.0974,0.85164,3.24671e-05,3.24671e-05,3.24671e-05
81,23956.3,1.06659,1.35145,1.17417,0.71904,0.7194,0.76111,0.6653,0.6234,1.09309,0.85224,3.0992e-05,3.0992e-05,3.0992e-05
82,24259.7,1.09538,1.43026,1.21019,0.71989,0.71168,0.76025,0.66411,0.62596,1.10133,0.8525,2.95169e-05,2.95169e-05,2.95169e-05
83,24564.2,1.0149,1.30984,1.13468,0.70927,0.71473,0.75745,0.66187,0.62152,1.11413,0.85131,2.80418e-05,2.80418e-05,2.80418e-05
84,24897.8,1.02063,1.32368,1.14544,0.67764,0.71141,0.75278,0.66008,0.61013,1.12932,0.84886,2.65667e-05,2.65667e-05,2.65667e-05
85,25241.9,1.0099,1.31212,1.14492,0.67429,0.71098,0.75164,0.66032,0.60628,1.12983,0.84798,2.50916e-05,2.50916e-05,2.50916e-05
86,25586.2,0.98633,1.29249,1.14017,0.6816,0.71264,0.76025,0.66824,0.60627,1.10616,0.84739,2.36165e-05,2.36165e-05,2.36165e-05
87,25898.8,0.99529,1.27378,1.14123,0.71819,0.71028,0.76872,0.67381,0.61402,1.07924,0.8487,2.21414e-05,2.21414e-05,2.21414e-05
88,26214.2,1.03799,1.33343,1.16037,0.67734,0.72713,0.77409,0.67824,0.61873,1.0575,0.8501,2.06663e-05,2.06663e-05,2.06663e-05
