epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,793.521,0.84123,0.76864,1.06438,0.96339,0.97023,0.98943,0.84092,0.59694,0.3903,0.80415,0.000600967,0.000600967,0.000600967
22,832.841,0.8076,0.7356,1.05809,0.94691,0.95786,0.98597,0.85743,0.57209,0.39559,0.80397,0.000597665,0.000597665,0.000597665
23,876.508,0.86834,0.76905,1.0874,0.99447,0.74339,0.77201,0.67166,0.5522,0.34902,0.79995,0.000594364,0.000594364,0.000594364
24,919.94,0.81297,0.7337,1.05169,0.98961,0.78979,0.81771,0.69213,0.59329,0.35311,0.80684,0.000591062,0.000591062,0.000591062
25,963.608,0.79883,0.70479,1.04501,0.99186,0.89187,0.90622,0.78319,0.57463,0.32715,0.79904,0.00058776,0.00058776,0.00058776
26,1008.78,0.77604,0.69106,1.0357,0.98147,0.89364,0.90664,0.77288,0.59905,0.33086,0.80499,0.000584459,0.000584459,0.000584459
27,1057.27,0.77954,0.69167,1.04327,0.97864,0.74454,0.77454,0.66649,0.57037,0.32563,0.79903,0.000581157,0.000581157,0.000581157
28,1101.03,0.7707,0.67017,1.01605,0.99125,0.74714,0.77499,0.65722,0.61142,0.3217,0.80504,0.000577855,0.000577855,0.000577855
29,1144.72,0.83191,0.74073,1.07691,0.94442,0.84213,0.8643,0.72784,0.63646,0.3619,0.81079,0.000574554,0.000574554,0.000574554
30,1187.3,0.77401,0.68754,1.03977,0.98637,0.94344,0.95186,0.83301,0.55476,0.31994,0.79835,0.000571252,0.000571252,0.000571252
31,1229.92,0.80651,0.73035,1.06302,0.99349,0.94279,0.95175,0.82289,0.57675,0.32791,0.80191,0.00056795,0.00056795,0.00056795
32,1274.06,0.80245,0.71026,1.06821,0.98785,0.99045,0.99463,0.85898,0.57135,0.32168,0.79976,0.000564649,0.000564649,0.000564649
33,1318.48,0.73837,0.64853,1.01437,0.99312,0.74407,0.77592,0.67712,0.54324,0.30665,0.79578,0.000561347,0.000561347,0.000561347
34,1367.93,0.79523,0.67383,1.06136,0.99563,0.69731,0.73841,0.61272,0.68162,0.32754,0.81304,0.000558046,0.000558046,0.000558046
35,1412.07,0.80622,0.68625,1.07464,0.99649,0.79771,0.82526,0.70199,0.59626,0.30791,0.8018,0.000554744,0.000554744,0.000554744
36,1456.67,0.77028,0.68078,1.04731,0.99152,0.69805,0.73752,0.63268,0.57755,0.30837,0.79911,0.000551442,0.000551442,0.000551442
37,1500.69,0.76083,0.66698,1.05368,0.99332,0.79819,0.8275,0.70751,0.5763,0.30289,0.79935,0.000548141,0.000548141,0.000548141
38,1545,0.78228,0.66741,1.06346,0.99585,0.99565,0.995,0.8493,0.62052,0.30946,0.80483,0.000544839,0.000544839,0.000544839
