epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1198.65,0.80703,0.85151,1.05341,0.71993,0.84516,0.83127,0.70367,0.56435,0.52877,0.79875,0.000369525,0.000369525,0.000369525
25,1265.23,0.79079,0.83154,1.04083,0.79501,0.81049,0.84594,0.69072,0.68443,0.53253,0.81797,0.00036746,0.00036746,0.00036746
26,1338.95,0.78167,0.81909,1.04791,0.8204,0.81779,0.85222,0.71312,0.57129,0.46488,0.79907,0.000365396,0.000365396,0.000365396
27,1385.89,0.77113,0.78661,1.02918,0.79748,0.83711,0.85743,0.712,0.59022,0.45239,0.80133,0.000363332,0.000363332,0.000363332
28,1434.9,0.80459,0.80734,1.06274,0.78002,0.83032,0.85243,0.70494,0.62808,0.45775,0.80421,0.000361268,0.000361268,0.000361268
29,1502.04,0.77765,0.79811,1.05619,0.77676,0.815,0.84665,0.71671,0.55743,0.46051,0.79604,0.000359204,0.000359204,0.000359204
30,1564.71,0.80466,0.79895,1.07668,0.78314,0.80243,0.86149,0.72551,0.54432,0.45748,0.7944,0.00035714,0.00035714,0.00035714
31,1611.12,0.7965,0.79646,1.06762,0.79483,0.81546,0.87846,0.73455,0.56624,0.44044,0.79693,0.000355076,0.000355076,0.000355076
32,1654.93,0.76878,0.75251,1.03055,0.82583,0.88033,0.8968,0.74789,0.56231,0.4017,0.80024,0.000353011,0.000353011,0.000353011
33,1704.38,0.76981,0.74129,1.03429,0.83396,0.88997,0.90391,0.75737,0.54231,0.40593,0.79619,0.000350947,0.000350947,0.000350947
34,1796.17,0.74651,0.72397,1.03386,0.86717,0.87252,0.91504,0.77431,0.52179,0.3971,0.7918,0.000348883,0.000348883,0.000348883
35,1848.75,0.73185,0.68452,1.01122,0.86256,0.8887,0.92454,0.77696,0.53783,0.3861,0.79358,0.000346819,0.000346819,0.000346819
36,1901.39,0.7817,0.75911,1.05832,0.80469,0.90228,0.90991,0.74926,0.5901,0.42403,0.79982,0.000344755,0.000344755,0.000344755
37,1948.62,0.73369,0.70208,1.03235,0.8492,0.88765,0.91296,0.76703,0.52728,0.4024,0.79301,0.000342691,0.000342691,0.000342691
38,2009.67,0.78255,0.748,1.03882,0.84628,0.87029,0.90043,0.74684,0.56016,0.43615,0.79691,0.000340626,0.000340626,0.000340626
39,2053.56,0.71878,0.68335,1.02298,0.83583,0.88577,0.90504,0.74122,0.57476,0.43987,0.79921,0.000338562,0.000338562,0.000338562
40,2103.68,0.752,0.70482,1.0241,0.86907,0.8928,0.92686,0.77059,0.54213,0.39383,0.79507,0.000336498,0.000336498,0.000336498
41,2157.51,0.74432,0.70847,1.0322,0.89864,0.8885,0.92903,0.76734,0.56133,0.37392,0.79666,0.000334434,0.000334434,0.000334434
42,2207.11,0.7655,0.73379,1.0507,0.909,0.87089,0.92649,0.76989,0.57305,0.37634,0.79776,0.00033237,0.00033237,0.00033237
43,2255.04,0.71944,0.67553,1.00792,0.91648,0.86926,0.93054,0.76723,0.63111,0.38408,0.80498,0.000330306,0.000330306,0.000330306
44,2299.23,0.70372,0.66555,1.0006,0.90702,0.90459,0.93143,0.78834,0.51662,0.35404,0.79013,0.000328242,0.000328242,0.000328242
45,2342.97,0.74291,0.68818,1.02978,0.85986,0.91622,0.90094,0.76008,0.53085,0.386,0.79202,0.000326177,0.000326177,0.000326177
46,2384.77,0.77876,0.71308,1.06238,0.78358,0.87103,0.84456,0.71037,0.5375,0.41902,0.79281,0.000324113,0.000324113,0.000324113
47,2424.63,0.71027,0.66339,1.00015,0.83171,0.90047,0.87159,0.73247,0.52164,0.38383,0.79074,0.000322049,0.000322049,0.000322049
48,2474.86,0.74219,0.67734,1.03458,0.83769,0.91746,0.92934,0.76447,0.58621,0.38242,0.80075,0.000319985,0.000319985,0.000319985
49,2546.64,0.7232,0.65759,1.011,0.83453,0.89133,0.92666,0.769,0.56474,0.39962,0.79722,0.000317921,0.000317921,0.000317921
50,2594.77,0.71712,0.63983,1.0146,0.87544,0.90481,0.93561,0.78513,0.5424,0.37628,0.79497,0.000315857,0.000315857,0.000315857
51,2636.31,0.70139,0.64004,1.00756,0.87301,0.91954,0.93744,0.78209,0.55988,0.37874,0.7965,0.000313792,0.000313792,0.000313792
52,2684.56,0.72088,0.65193,1.02174,0.85499,0.90446,0.91714,0.76543,0.56052,0.4068,0.79596,0.000311728,0.000311728,0.000311728
53,2758.91,0.70806,0.64781,1.0046,0.84763,0.88653,0.92309,0.78743,0.5276,0.40951,0.79269,0.000309664,0.000309664,0.000309664
54,2821.19,0.7296,0.65026,1.01212,0.8989,0.938,0.95794,0.80546,0.54969,0.353,0.79421,0.0003076,0.0003076,0.0003076
55,2864.66,0.68531,0.63117,1.01374,0.92382,0.93513,0.96461,0.80275,0.58088,0.34219,0.79833,0.000305536,0.000305536,0.000305536
56,2914.76,0.66724,0.61991,0.99396,0.92273,0.9433,0.97113,0.80984,0.55552,0.32995,0.79698,0.000303472,0.000303472,0.000303472
57,2968.78,0.67811,0.6185,0.99739,0.94638,0.92848,0.97708,0.81675,0.55686,0.32758,0.79771,0.000301408,0.000301408,0.000301408
58,3033.45,0.69015,0.63583,0.99676,0.88083,0.92736,0.95113,0.79968,0.53879,0.33936,0.79416,0.000299343,0.000299343,0.000299343
59,3096.34,0.73078,0.65836,1.02925,0.87865,0.91257,0.9439,0.79244,0.5421,0.34863,0.79424,0.000297279,0.000297279,0.000297279
60,3152.33,0.70134,0.63,1.0205,0.94089,0.94393,0.97343,0.81131,0.53724,0.33136,0.79378,0.000295215,0.000295215,0.000295215
61,3209.19,0.6969,0.62839,1.01197,0.9301,0.98421,0.98579,0.82446,0.52714,0.31858,0.79267,0.000293151,0.000293151,0.000293151
62,3253,0.68952,0.62361,1.0227,0.92753,0.9535,0.97804,0.81761,0.54317,0.32265,0.79507,0.000291087,0.000291087,0.000291087
63,3307.01,0.6978,0.61486,1.02002,0.94428,0.94745,0.97592,0.82429,0.5122,0.31764,0.79122,0.000289023,0.000289023,0.000289023
64,3355.61,0.66377,0.60185,0.98308,0.94672,0.93792,0.97651,0.83128,0.50829,0.31772,0.79001,0.000286959,0.000286959,0.000286959
65,3397.78,0.68712,0.5983,1.00456,0.91046,0.94032,0.97022,0.81879,0.51944,0.3241,0.79139,0.000284894,0.000284894,0.000284894
66,3453,0.66937,0.58418,1.00368,0.94502,0.93205,0.96982,0.81234,0.54487,0.33166,0.79484,0.00028283,0.00028283,0.00028283
67,3496.82,0.71796,0.61504,1.01828,0.96303,0.93403,0.97367,0.82115,0.52496,0.32536,0.79308,0.000280766,0.000280766,0.000280766
68,3540.57,0.69818,0.61119,1.01814,0.96039,0.92341,0.97108,0.82044,0.51611,0.33159,0.79128,0.000278702,0.000278702,0.000278702
69,3585.63,0.69147,0.60053,1.01154,0.94321,0.92434,0.96528,0.8233,0.50195,0.32628,0.78997,0.000276638,0.000276638,0.000276638
70,3674.77,0.66501,0.5987,1.00169,0.95603,0.94567,0.97965,0.8388,0.50658,0.32272,0.78967,0.000274574,0.000274574,0.000274574
71,3737.95,0.66943,0.59978,1.01507,0.95902,0.95781,0.98677,0.84428,0.50541,0.30876,0.78907,0.000272509,0.000272509,0.000272509
72,3785.66,0.67221,0.59532,1.00734,0.98529,0.95329,0.9889,0.83595,0.53328,0.31011,0.79161,0.000270445,0.000270445,0.000270445
73,3832.38,0.65761,0.59407,1.0022,0.97405,0.95381,0.98691,0.82713,0.54563,0.31107,0.79387,0.000268381,0.000268381,0.000268381
74,3908.16,0.66919,0.59231,1.01416,0.95895,0.94998,0.98029,0.82493,0.52709,0.30883,0.79181,0.000266317,0.000266317,0.000266317
75,3958.95,0.6576,0.57432,0.98724,0.95742,0.9414,0.98101,0.82064,0.53331,0.3182,0.79179,0.000264253,0.000264253,0.000264253
76,4006.83,0.67828,0.60453,1.00666,0.97186,0.91508,0.97585,0.82082,0.51375,0.30803,0.79037,0.000262189,0.000262189,0.000262189
77,4055.76,0.66581,0.5736,1.00533,0.96242,0.92535,0.97643,0.81899,0.52671,0.31224,0.79159,0.000260125,0.000260125,0.000260125
78,4104.97,0.6328,0.5663,0.98335,0.97417,0.9534,0.98402,0.84152,0.50949,0.29842,0.79057,0.00025806,0.00025806,0.00025806
79,4144.82,0.66919,0.57642,1.01709,0.96771,0.97087,0.9874,0.84622,0.51143,0.30929,0.79069,0.000255996,0.000255996,0.000255996
80,4188.78,0.65918,0.57683,0.99158,0.98197,0.9615,0.99038,0.84537,0.5154,0.31672,0.79121,0.000253932,0.000253932,0.000253932
81,4232.9,0.67395,0.58798,0.99426,0.97843,0.95563,0.98999,0.84166,0.53315,0.32223,0.79387,0.000251868,0.000251868,0.000251868
82,4304.73,0.65834,0.56821,0.98655,0.97879,0.95514,0.98908,0.83913,0.52217,0.30984,0.79216,0.000249804,0.000249804,0.000249804
83,4350.72,0.66188,0.56446,1.00447,0.96648,0.94918,0.98583,0.84021,0.51116,0.31598,0.79089,0.00024774,0.00024774,0.00024774
84,4394.27,0.64645,0.55254,0.98695,0.97119,0.92611,0.98268,0.84721,0.49722,0.31936,0.78956,0.000245676,0.000245676,0.000245676
85,4443.78,0.6728,0.57862,1.00194,0.95421,0.95292,0.98408,0.84406,0.49278,0.29791,0.78923,0.000243611,0.000243611,0.000243611
86,4507.43,0.64374,0.54758,0.9889,0.9843,0.93217,0.985,0.84738,0.49441,0.28671,0.78852,0.000241547,0.000241547,0.000241547
87,4557.84,0.64704,0.54888,0.97955,0.96216,0.95336,0.98676,0.83992,0.5186,0.28726,0.7909,0.000239483,0.000239483,0.000239483
88,4602.21,0.67942,0.57181,0.99353,0.97441,0.9568,0.98809,0.84222,0.50898,0.28526,0.78964,0.000237419,0.000237419,0.000237419
89,4653.37,0.64302,0.54162,0.98341,0.971,0.96806,0.99087,0.85056,0.50328,0.27354,0.78909,0.000235355,0.000235355,0.000235355
90,4697.77,0.64534,0.5644,0.9967,0.98291,0.96953,0.99196,0.83639,0.54912,0.28397,0.79408,0.000233291,0.000233291,0.000233291
91,4748.08,0.66879,0.56875,1.0007,0.98432,0.96837,0.99278,0.84498,0.53048,0.28191,0.7919,0.000231226,0.000231226,0.000231226
92,4792.87,0.63692,0.5584,0.98454,0.97147,0.98117,0.99189,0.85098,0.49986,0.27448,0.78858,0.000229162,0.000229162,0.000229162
93,4834.03,0.63612,0.53401,0.98326,0.97082,0.98206,0.99065,0.8388,0.52921,0.28044,0.79204,0.000227098,0.000227098,0.000227098
94,4900.19,0.67517,0.5678,1.01756,0.97585,0.97511,0.9912,0.85233,0.493,0.27262,0.78798,0.000225034,0.000225034,0.000225034
95,4941.54,0.66375,0.56118,1.00097,0.97594,0.97444,0.99095,0.85208,0.49055,0.27197,0.78796,0.00022297,0.00022297,0.00022297
96,4987.67,0.62954,0.51682,0.98189,0.98358,0.9888,0.99342,0.84041,0.53438,0.27896,0.79303,0.000220906,0.000220906,0.000220906
97,5034.3,0.62887,0.52881,0.97428,0.98316,0.98366,0.9923,0.85207,0.49988,0.2685,0.78914,0.000218842,0.000218842,0.000218842
98,5075.37,0.64468,0.53889,0.9928,0.98208,0.97674,0.9924,0.8545,0.50441,0.27304,0.78898,0.000216777,0.000216777,0.000216777
99,5115.74,0.67109,0.58235,0.99972,0.98639,0.96893,0.99222,0.85609,0.50276,0.27704,0.78884,0.000214713,0.000214713,0.000214713
100,5155.51,0.64005,0.55799,0.99154,0.98029,0.96156,0.99064,0.85574,0.49079,0.2684,0.78814,0.000212649,0.000212649,0.000212649
101,5200.88,0.6382,0.54003,0.99758,0.95739,0.97475,0.98888,0.8486,0.51014,0.26985,0.79025,0.000210585,0.000210585,0.000210585
102,5265.52,0.63319,0.53466,0.98074,0.97771,0.97024,0.99127,0.85426,0.49795,0.26548,0.78889,0.000208521,0.000208521,0.000208521
103,5307.52,0.63859,0.53337,1.00393,0.97787,0.97452,0.99198,0.85386,0.49261,0.26353,0.78833,0.000206457,0.000206457,0.000206457
104,5354.61,0.65546,0.53876,0.99998,0.9769,0.97098,0.98689,0.84662,0.50135,0.2662,0.78929,0.000204393,0.000204393,0.000204393
105,5389.75,0.63856,0.54361,1.00212,0.94836,0.98112,0.98067,0.84163,0.49742,0.27049,0.78916,0.000202328,0.000202328,0.000202328
106,5454.76,0.64361,0.53079,0.97498,0.96264,0.97226,0.98581,0.84137,0.50225,0.2765,0.79043,0.000200264,0.000200264,0.000200264
107,5506.25,0.62692,0.52243,0.98708,0.96436,0.97732,0.98912,0.84221,0.51571,0.27612,0.79151,0.0001982,0.0001982,0.0001982
108,5552.45,0.64099,0.54718,0.9944,0.97009,0.95328,0.98782,0.8452,0.49891,0.28371,0.78926,0.000196136,0.000196136,0.000196136
109,5597.06,0.65572,0.55335,0.9959,0.94312,0.97079,0.9865,0.85011,0.47998,0.2789,0.78712,0.000194072,0.000194072,0.000194072
110,5681.04,0.62259,0.5316,0.97679,0.94588,0.98146,0.98612,0.84319,0.493,0.27983,0.78881,0.000192008,0.000192008,0.000192008
111,5727.05,0.64705,0.5497,1.00015,0.95679,0.97404,0.98493,0.843,0.49204,0.28242,0.78877,0.000189943,0.000189943,0.000189943
112,5778.12,0.62296,0.52643,0.97765,0.97307,0.96104,0.98751,0.851,0.48653,0.27286,0.78824,0.000187879,0.000187879,0.000187879
113,5830.61,0.63318,0.53099,0.99205,0.97174,0.96949,0.98991,0.84301,0.50813,0.27103,0.79072,0.000185815,0.000185815,0.000185815
114,5884.22,0.62323,0.52556,0.9816,0.97095,0.98218,0.99161,0.84548,0.51064,0.27298,0.791,0.000183751,0.000183751,0.000183751
115,5943.67,0.60635,0.50658,0.96894,0.96943,0.9843,0.99201,0.85176,0.50703,0.26905,0.79059,0.000181687,0.000181687,0.000181687
116,5987.1,0.63194,0.53471,0.99891,0.97173,0.98677,0.99301,0.85206,0.50659,0.25794,0.79066,0.000179623,0.000179623,0.000179623
117,6034.92,0.63704,0.5269,0.97955,0.97173,0.98704,0.9929,0.8459,0.51329,0.25775,0.79152,0.000177559,0.000177559,0.000177559
118,6098.83,0.63579,0.54312,1.00025,0.98514,0.97232,0.99216,0.84282,0.5135,0.25948,0.79156,0.000175494,0.000175494,0.000175494
119,6144.96,0.63849,0.55055,1.00881,0.98631,0.97149,0.99265,0.8384,0.52926,0.26264,0.79348,0.00017343,0.00017343,0.00017343
