epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,1857.19,0.66351,0.55677,0.97975,0.95511,0.9688,0.98301,0.8372,0.51001,0.30366,0.80143,0.000152789,0.000152789,0.000152789
66,1886.46,0.63304,0.54875,0.97377,0.96053,0.97006,0.98529,0.83068,0.5432,0.30616,0.8047,0.00014866,0.00014866,0.00014866
67,1916.14,0.69736,0.5768,1.01531,0.96803,0.96613,0.98526,0.83511,0.52976,0.30181,0.80363,0.000144532,0.000144532,0.000144532
68,1945.02,0.66034,0.57729,0.98807,0.96662,0.96661,0.98381,0.83881,0.51171,0.2998,0.80176,0.000140404,0.000140404,0.000140404
69,1974.61,0.65198,0.55972,0.98636,0.96038,0.97491,0.98377,0.83836,0.51321,0.29994,0.80147,0.000136276,0.000136276,0.000136276
70,2005.04,0.6357,0.54847,0.97284,0.95834,0.97852,0.98464,0.84611,0.49471,0.29918,0.79982,0.000132147,0.000132147,0.000132147
71,2032.31,0.61667,0.54337,0.97681,0.96929,0.97046,0.98599,0.84697,0.49479,0.29995,0.79952,0.000128019,0.000128019,0.000128019
72,2062.94,0.62752,0.54257,0.97135,0.96068,0.97232,0.98408,0.83929,0.53091,0.31328,0.80212,0.000123891,0.000123891,0.000123891
73,2091.62,0.6425,0.5644,0.98431,0.96632,0.96446,0.98238,0.83087,0.56377,0.32846,0.80473,0.000119762,0.000119762,0.000119762
74,2126.39,0.6389,0.5513,0.99722,0.95599,0.97091,0.97963,0.83557,0.53141,0.32363,0.80217,0.000115634,0.000115634,0.000115634
75,2158.28,0.62572,0.52726,0.96722,0.95525,0.96229,0.98025,0.82938,0.53207,0.32129,0.80271,0.000111506,0.000111506,0.000111506
76,2194.28,0.64407,0.56085,0.97349,0.94985,0.98118,0.98503,0.83245,0.54294,0.30848,0.80407,0.000107378,0.000107378,0.000107378
77,2227.36,0.62521,0.53651,0.97377,0.96573,0.98008,0.98946,0.84076,0.53966,0.2984,0.80347,0.000103249,0.000103249,0.000103249
78,2262.3,0.60121,0.51656,0.95693,0.97237,0.97634,0.99052,0.84663,0.52321,0.28719,0.80138,9.91209e-05,9.91209e-05,9.91209e-05
79,2298.87,0.62917,0.53519,0.98053,0.97829,0.97423,0.99057,0.84817,0.5135,0.2851,0.80059,9.49926e-05,9.49926e-05,9.49926e-05
80,2337.01,0.61684,0.51711,0.95532,0.97619,0.98218,0.9914,0.85249,0.50928,0.28938,0.80018,9.08643e-05,9.08643e-05,9.08643e-05
81,2374.17,0.63342,0.53721,0.96556,0.97026,0.97949,0.98978,0.85303,0.50142,0.29414,0.79937,8.6736e-05,8.6736e-05,8.6736e-05
82,2410.65,0.62393,0.52628,0.96589,0.96145,0.97957,0.98716,0.85676,0.48893,0.28937,0.79861,8.26077e-05,8.26077e-05,8.26077e-05
83,2447.31,0.6212,0.51854,0.974,0.96263,0.96864,0.98696,0.85631,0.48875,0.29097,0.79859,7.84794e-05,7.84794e-05,7.84794e-05
84,2482.11,0.61662,0.51272,0.969,0.96774,0.95789,0.98346,0.85429,0.49746,0.29555,0.79943,7.43511e-05,7.43511e-05,7.43511e-05
85,2516.4,0.64278,0.53748,0.9805,0.96586,0.9587,0.98125,0.85121,0.49982,0.29929,0.80015,7.02228e-05,7.02228e-05,7.02228e-05
86,2547.04,0.60899,0.51251,0.96173,0.96453,0.95725,0.98101,0.85091,0.49439,0.29575,0.79969,6.60945e-05,6.60945e-05,6.60945e-05
87,2575.96,0.61509,0.51304,0.96242,0.96574,0.95694,0.98211,0.85038,0.49444,0.29272,0.79954,6.19662e-05,6.19662e-05,6.19662e-05
88,2603.63,0.6479,0.52729,0.97188,0.97454,0.95994,0.98694,0.85063,0.50171,0.28823,0.79997,5.78379e-05,5.78379e-05,5.78379e-05
89,2637.7,0.61048,0.4957,0.96429,0.96131,0.98021,0.99001,0.85527,0.49768,0.28081,0.79936,5.37096e-05,5.37096e-05,5.37096e-05
90,2671.25,0.59743,0.51498,0.97025,0.9795,0.97308,0.99174,0.85994,0.49887,0.27442,0.79948,4.95813e-05,4.95813e-05,4.95813e-05
91,2727.89,0.60854,0.51915,0.96737,0.97566,0.98439,0.99225,0.86047,0.49676,0.27292,0.79935,4.5453e-05,4.5453e-05,4.5453e-05
92,2755.68,0.62124,0.50237,0.96778,0.96559,0.99462,0.99298,0.86119,0.49511,0.26839,0.79908,4.13247e-05,4.13247e-05,4.13247e-05
93,2782.68,0.61935,0.52363,0.97054,0.97491,0.9905,0.99332,0.85937,0.49652,0.26916,0.79903,3.71964e-05,3.71964e-05,3.71964e-05
94,2813.17,0.61734,0.51587,0.97899,0.97408,0.99171,0.99348,0.8592,0.49615,0.27091,0.79901,3.30681e-05,3.30681e-05,3.30681e-05
95,2840.96,0.6254,0.50418,0.96147,0.97523,0.98976,0.99346,0.85945,0.49684,0.27219,0.79906,2.89398e-05,2.89398e-05,2.89398e-05
96,2869.55,0.62225,0.52292,0.97287,0.97638,0.9893,0.99346,0.8599,0.49863,0.27165,0.79905,2.48115e-05,2.48115e-05,2.48115e-05
97,2899.8,0.6066,0.51696,0.96619,0.97666,0.99005,0.99346,0.85874,0.49943,0.27202,0.79906,2.06832e-05,2.06832e-05,2.06832e-05
98,2928.81,0.60352,0.49749,0.9578,0.97686,0.99043,0.9936,0.85906,0.50045,0.27192,0.79916,1.65549e-05,1.65549e-05,1.65549e-05
99,2959.68,0.61361,0.50833,0.96532,0.97768,0.98993,0.9936,0.85849,0.50077,0.27065,0.79911,1.24266e-05,1.24266e-05,1.24266e-05
100,2990.81,0.62648,0.52684,0.97363,0.97821,0.98839,0.99346,0.85987,0.50105,0.27184,0.79903,8.2983e-06,8.2983e-06,8.2983e-06
